Entry_id,age,pay_schedule,home_owner,income,months_employed,years_employed,current_address_year,personal_account_m,personal_account_y,has_debt,amount_requested,risk_score,risk_score_2,risk_score_3,risk_score_4,risk_score_5,ext_quality_score,ext_quality_score_2,inquiries_last_month,e_signed
1342825,47,bi-weekly,1,9970,0,2,1,2,4,0,850,77000,0.802893277,0.99004534,0.61150625,0.900822387,0.701846,0.901846,8,1
8865244,53,bi-weekly,0,2665,0,5,5,6,3,1,800,42950,0.686405042,0.882115281,0.370427344,0.709584648,0.452385,0.452385,3,0
1613405,41,weekly,0,4518,0,3,3,2,4,0,600,51850,0.649740336,0.96073128,0.794,0.856875887,0.723061,0.623061,8,0
8882483,34,semi-monthly,1,6525,0,2,2,1,1,1,1600,71650,0.59815042,0.840781559,0.536125,0.705185634,0.517693,0.817693,11,1
1879492,38,weekly,0,4750,10,0,2,4,2,1,1400,35550,0.710229412,0.828357874,0.620953125,0.703055009,0.687631,0.787631,4,0
6557465,36,bi-weekly,0,4310,10,0,0,4,2,1,700,54300,0.642373109,0.865404471,0.75975,0.811865786,0.622747,0.722747,9,1
3359500,51,bi-weekly,0,3075,0,1,3,2,4,0,1200,65450,0.736936134,0.734153349,0.638116406,0.628492536,0.692914,0.692914,2,0
8964825,41,weekly,0,6555,0,6,3,6,3,1,900,56800,0.765284874,0.87211573,0.787028125,0.8607016,0.842841,0.542841,4,0
2015392,40,bi-weekly,1,3265,0,3,10,3,2,1,400,66100,0.702206723,0.902372509,0.577067969,0.663973009,0.663892,0.763892,4,0
8511252,40,bi-weekly,1,5565,0,1,10,2,0,1,1300,81250,0.736042857,0.960686389,0.765742969,0.750235096,0.727902,0.727902,6,1
5166288,28,weekly,0,3361,2,1,0,2,7,1,800,34200,0.636778992,0.73071916,0.621270313,0.600976665,0.487766,0.487766,2,0
9863529,49,bi-weekly,0,5646,0,1,0,2,3,0,900,94850,0.783666387,0.851869725,0.674673438,0.808427693,0.779961,0.879961,2,0
2009590,46,monthly,0,3090,0,6,6,6,4,1,700,58450,0.645484034,0.953021189,0.467202344,0.680733928,0.556554,0.756554,7,1
9873292,45,weekly,0,2260,1,3,2,4,3,1,500,50850,0.670584034,0.903517238,0.769727344,0.896303579,0.754762,0.754762,3,1
1441227,29,weekly,1,2585,0,1,1,1,4,0,1900,31050,0.627854622,0.847537709,0.534910156,0.68219285,0.463726,0.463726,2,0
5215152,36,bi-weekly,0,2635,0,6,5,1,3,0,2600,78300,0.783934454,0.883417131,0.554650781,0.718684728,0.563902,0.663902,5,0
8624362,57,weekly,1,5225,0,3,2,6,2,1,1000,70400,0.776005882,0.894471629,0.620499219,0.828955283,0.483626,0.483626,8,0
2434857,47,bi-weekly,0,3550,0,5,3,2,7,1,500,53600,0.696284874,0.902327617,0.600775781,0.739667537,0.500598,0.500598,10,0
8541393,35,weekly,0,3720,3,4,1,2,2,1,650,73550,0.602556303,0.904684414,0.667489063,0.834990344,0.553448,0.353448,5,1
7026391,41,bi-weekly,1,2515,0,4,2,2,3,0,2800,76450,0.640863025,0.877738373,0.417623437,0.61159043,0.768205,0.768205,9,1
5004193,49,weekly,1,3245,0,2,2,7,3,1,700,31300,0.56662605,0.910250943,0.605858594,0.900701737,0.675485,0.675485,10,0
7965201,25,weekly,0,2255,0,1,0,1,3,0,1800,81450,0.688044538,0.867682708,0.834201563,0.766027394,0.64038,0.54038,3,1
2453828,37,semi-monthly,0,4175,0,5,3,2,10,1,1150,59050,0.674657143,0.749775543,0.2855875,0.560642816,0.714556,0.614556,2,1
7102383,28,semi-monthly,0,3505,0,2,6,2,0,1,1100,75450,0.723284034,0.822780122,0.474844531,0.561421478,0.728938,0.628938,5,0
4410736,67,semi-monthly,1,6760,0,6,9,6,3,1,2800,85000,0.585966387,0.891149668,0.559717969,0.632278032,0.802721,0.702721,8,1
4297696,46,weekly,1,3675,0,3,3,1,1,1,400,51200,0.683306723,0.911474232,0.701938281,0.815818139,0.524073,0.424073,2,1
3196217,54,bi-weekly,0,1895,0,1,4,2,7,1,800,78050,0.736329412,0.793600736,0.693067188,0.804019266,0.462509,0.462509,5,0
2870815,49,bi-weekly,1,5155,0,7,10,2,2,1,800,77750,0.681501681,0.864282187,0.545721875,0.690757279,0.437085,0.737085,4,0
2728798,60,bi-weekly,0,3335,0,3,2,2,3,0,700,68000,0.682426891,0.849670048,0.422436719,0.638063236,0.513534,0.613534,10,0
2160627,29,weekly,0,3160,0,1,0,2,4,1,1200,53750,0.717841176,0.883361016,0.579644531,0.77530032,0.544173,0.744173,6,0
5467937,38,bi-weekly,1,1760,6,0,3,2,3,1,1200,65200,0.682552101,0.88108278,0.547114063,0.635905229,0.485804,0.485804,4,0
7184081,43,weekly,0,2575,0,1,0,0,0,1,900,72750,0.695217647,0.891115999,0.731060938,0.799212096,0.549075,0.749075,4,1
9022895,22,bi-weekly,0,2610,8,7,6,5,2,1,400,49800,0.751013445,0.847436703,0.499001563,0.547410691,0.491328,0.391328,4,1
7184823,51,bi-weekly,0,2720,0,3,6,2,2,1,600,76650,0.823327731,0.877682259,0.637157812,0.617889038,0.724401,0.624401,3,1
6538893,43,bi-weekly,0,2695,0,1,1,1,3,1,500,53650,0.642706723,0.835035464,0.655407813,0.776292045,0.849156,0.649156,11,1
1584906,61,weekly,1,1995,0,6,9,2,11,1,800,60300,0.654795798,0.746498474,0.515482813,0.488691856,0.435647,0.435647,5,1
9706627,29,semi-monthly,1,6285,6,1,0,4,2,1,2100,80300,0.800963866,0.936097145,0.557742188,0.81087834,0.708624,0.608624,6,1
1209535,54,semi-monthly,0,2115,0,8,2,2,3,1,800,62100,0.65735042,0.75311995,0.489704687,0.551703602,0.648926,0.548926,21,1
5745159,49,bi-weekly,1,6645,0,7,10,6,2,1,900,37200,0.697677311,0.845293141,0.605824219,0.840839723,0.783965,0.783965,4,1
3652280,57,bi-weekly,0,5010,0,4,0,4,2,1,600,65450,0.772531092,0.859826719,0.617095312,0.787315677,0.466106,0.766106,2,0
5426881,49,monthly,1,2555,0,3,1,2,3,0,600,71350,0.631492437,0.899162776,0.44168125,0.75598864,0.537253,0.737253,6,0
8724421,40,semi-monthly,0,4545,0,2,3,1,4,0,1150,87600,0.710888235,0.884573083,0.453570313,0.646547232,0.509888,0.609888,4,1
1430044,40,bi-weekly,1,3215,0,5,2,1,3,0,500,47350,0.707121849,0.856482313,0.508158594,0.760504881,0.730076,0.630076,11,1
5729509,62,semi-monthly,0,3000,5,1,1,3,2,0,400,74900,0.660494958,0.804722571,0.6054875,0.495048649,0.507092,0.507092,2,1
7645634,40,bi-weekly,1,3215,0,1,0,2,4,0,700,56700,0.610766387,0.852958341,0.463935937,0.512824396,0.524328,0.624328,3,1
4162948,54,bi-weekly,0,2595,3,7,6,5,6,1,400,60300,0.715880672,0.959710002,0.686489063,0.90130242,0.872443,0.872443,8,0
8851547,19,weekly,0,7250,0,4,1,1,6,1,500,56150,0.749768908,0.955187197,0.703879688,0.847602961,0.840554,0.540554,10,0
9236158,38,bi-weekly,0,2215,0,2,5,5,3,1,600,53250,0.745395798,0.805833633,0.273732813,0.460556478,0.739,0.439,3,0
5379710,26,bi-weekly,0,2525,0,4,2,2,3,0,400,62000,0.723032773,0.843957623,0.565014844,0.556815391,0.566147,0.566147,5,1
6583966,33,bi-weekly,0,2600,5,9,1,6,4,1,1200,69300,0.783191597,0.851892171,0.522524219,0.647586874,0.77094,0.57094,5,0
9061693,37,weekly,0,4560,0,10,3,1,2,1,600,68400,0.641185714,0.873238014,0.671199219,0.852341677,0.60025,0.80025,6,1
9658918,61,bi-weekly,0,3715,0,5,4,1,3,0,400,64200,0.793985714,0.876683426,0.692117188,0.710283733,0.708251,0.508251,6,0
4294323,51,monthly,0,4040,0,7,5,2,6,1,2500,74750,0.581220168,0.900228946,0.376676563,0.686552503,0.444897,0.644897,3,1
8140642,59,bi-weekly,0,2610,0,2,2,3,3,1,800,50650,0.550154622,0.896716197,0.687864844,0.82441765,0.426683,0.626683,15,1
5390669,42,bi-weekly,0,5221,0,2,2,1,3,1,600,37200,0.486379832,0.850904561,0.63375625,0.675486086,0.676124,0.676124,18,0
2411297,36,semi-monthly,1,4080,1,3,3,6,2,1,400,63550,0.769128571,0.835102801,0.454497656,0.668516631,0.404168,0.404168,4,1
9836014,39,semi-monthly,0,3195,0,2,5,2,3,0,1100,67500,0.754393277,0.897849704,0.55284375,0.708749511,0.59912,0.59912,4,1
2855272,26,bi-weekly,0,1500,0,1,2,0,1,1,400,67500,0.76374958,0.745353744,0.554972656,0.592166658,0.644188,0.544188,6,1
9153994,52,semi-monthly,0,3650,0,2,1,3,7,1,1600,76750,0.882168067,0.896839648,0.743935938,0.768724474,0.419392,0.519392,2,0
2455269,70,semi-monthly,1,3140,0,3,5,3,2,1,900,66250,0.61157395,0.873193123,0.435171875,0.791266319,0.400547,0.400547,10,1
9910465,39,bi-weekly,0,3290,0,3,9,7,3,1,1100,59700,0.645304202,0.921451338,0.480864063,0.581948213,0.409614,0.309614,2,0
9538551,63,bi-weekly,1,5165,0,7,8,6,3,1,800,89400,0.636447059,0.887805261,0.37349375,0.602676887,0.698697,0.498697,6,0
2747687,59,monthly,1,3180,0,6,8,6,4,1,1800,81600,0.678922689,0.914796193,0.271284375,0.426664134,0.305364,0.405364,5,1
7645736,52,bi-weekly,0,1850,6,0,3,5,2,0,700,32900,0.733853782,0.83853699,0.557319531,0.537081009,0.534562,0.434562,7,0
8213237,75,monthly,1,6635,0,6,6,7,3,0,1000,85950,0.541489916,0.913696355,0.451910156,0.637059532,0.808249,0.508249,3,0
3813758,51,bi-weekly,1,1500,0,3,2,2,3,0,1000,64500,0.736126891,0.910250943,0.471801563,0.729744299,0.479738,0.479738,4,0
4781853,50,monthly,1,3095,0,6,10,6,2,1,600,41550,0.661168067,0.767664751,0.357254687,0.430145011,0.627594,0.527594,4,1
4288035,43,weekly,0,5065,0,4,1,2,3,0,2400,43850,0.844136134,0.901407344,0.701436719,0.792325642,0.856676,0.756676,7,0
8340982,57,bi-weekly,1,6255,0,4,3,3,2,1,2200,69000,0.662816807,0.874450081,0.552432031,0.760646067,0.39858,0.39858,4,0
8100998,28,bi-weekly,1,3380,7,2,2,1,3,1,600,34350,0.651994118,0.877839379,0.558924219,0.605640082,0.372482,0.372482,4,1
9050628,36,bi-weekly,0,2325,0,5,6,2,8,1,700,70650,0.849409244,0.901407344,0.633084375,0.829169202,0.864175,0.764175,4,1
5099906,49,weekly,1,5020,5,0,4,6,4,1,700,72350,0.815007563,0.937297989,0.767263281,0.77431544,0.548003,0.748003,5,1
5533234,61,bi-weekly,0,2005,2,1,9,2,3,0,400,79200,0.642578151,0.864237296,0.594521875,0.56629539,0.517086,0.817086,6,0
5624810,26,bi-weekly,0,5135,0,6,4,3,3,1,1200,69050,0.635461345,0.854136739,0.389053906,0.672434757,0.498953,0.398953,5,0
6459214,33,semi-monthly,1,3640,0,7,4,1,7,1,800,58100,0.767085714,0.958531604,0.554629688,0.793839327,0.596079,0.496079,5,0
4079233,52,bi-weekly,0,3630,0,6,6,2,7,1,1100,73050,0.811452941,0.87203717,0.429967188,0.732751989,0.463728,0.463728,6,1
8131694,59,semi-monthly,1,4585,0,3,1,2,3,0,1700,89650,0.690645378,0.917108098,0.615582813,0.94812398,0.897458,0.597458,8,1
6414994,43,monthly,1,2175,0,4,3,3,3,1,400,76550,0.682241176,0.914661519,0.565060938,0.740974149,0.644783,0.744783,4,0
3260062,48,weekly,1,8630,0,3,4,4,2,1,1250,61050,0.67839916,0.848615101,0.762309375,0.907796121,0.544176,0.544176,11,1
7756241,31,bi-weekly,0,2625,0,2,3,6,2,1,700,43700,0.508632773,0.891104776,0.597351563,0.701442921,0.615849,0.515849,9,0
1483891,51,weekly,0,3675,0,6,5,6,4,1,400,50350,0.803739496,0.885504579,0.721730469,0.835924738,0.73417,0.63417,8,0
7939998,48,weekly,0,3020,2,3,2,4,2,1,800,60850,0.592746218,0.844125965,0.760514063,0.820403689,0.770451,0.670451,5,1
3731897,41,bi-weekly,0,3585,0,4,3,5,3,1,1000,49850,0.739110924,0.903528461,0.711633594,0.854752107,0.741652,0.841652,9,0
2977725,43,semi-monthly,0,3700,0,5,6,6,3,1,800,57450,0.471133613,0.93619815,0.472890625,0.846252709,0.644785,0.844785,6,1
2270563,49,bi-weekly,0,4690,0,2,5,2,3,0,2400,46400,0.594702521,0.855214132,0.728672656,0.79829396,0.629008,0.729008,6,0
6967688,22,bi-weekly,0,1735,6,1,4,2,4,0,500,38300,0.721189916,0.893427904,0.492350781,0.61004423,0.701671,0.501671,8,0
4002174,39,semi-monthly,1,7030,0,6,8,6,3,1,2300,67350,0.652518487,0.956242144,0.514289844,0.736640166,0.77302,0.87302,4,0
5752871,66,monthly,1,3455,0,2,2,5,1,0,600,70350,0.540423529,0.923853026,0.405867188,0.642581188,0.472868,0.472868,15,0
6917183,28,weekly,0,3195,0,4,3,6,3,1,400,66000,0.513510084,0.84864877,0.493153125,0.666415099,0.344696,0.544696,4,0
8790458,56,bi-weekly,1,4540,0,8,8,2,2,1,2200,96650,0.773548739,0.795766744,0.646675,0.558490799,0.357353,0.557353,4,1
6034921,32,bi-weekly,0,1795,0,1,2,2,5,1,600,42000,0.640021849,0.855393697,0.52205,0.574995871,0.350135,0.450135,3,1
9495545,50,bi-weekly,0,6505,0,2,2,1,4,0,2900,70050,0.773835294,0.859837942,0.790601563,0.77165002,0.499118,0.499118,6,1
2964920,52,bi-weekly,0,5030,0,6,1,3,7,1,2500,49050,0.63787563,0.885661699,0.571164063,0.794814794,0.522546,0.722546,11,1
3375135,40,weekly,0,2615,0,4,1,1,0,1,1000,60400,0.760641176,0.997777878,0.7059125,0.918615248,0.58155,0.68155,4,1
1586344,34,bi-weekly,1,1875,0,2,4,2,2,1,600,67500,0.661553782,0.919229215,0.717195313,0.757586181,0.621199,0.621199,4,0
8271736,40,bi-weekly,0,3120,0,1,0,7,3,0,600,58300,0.825468067,0.793544622,0.732557031,0.685052508,0.490639,0.490639,9,1
6394390,62,weekly,0,6915,0,3,4,4,2,1,2400,79650,0.797332773,0.905840366,0.908411719,0.830228525,0.907629,0.607629,7,0
9354858,35,weekly,0,3740,0,1,1,3,2,1,400,47150,0.705447059,0.946130365,0.791035938,0.965811593,0.685997,0.685997,6,0
5310359,28,weekly,0,2725,0,1,2,6,2,1,400,75450,0.675468067,0.902361286,0.712264062,0.803100274,0.881253,0.581253,6,0
3211568,27,weekly,0,5035,6,1,2,1,5,1,1100,52100,0.63597479,0.886795206,0.455178125,0.533008862,0.431622,0.731622,6,0
2223611,41,bi-weekly,0,3175,0,3,0,3,3,1,400,37300,0.721667227,0.889062219,0.560544531,0.476188765,0.594722,0.594722,10,0
2281075,44,bi-weekly,1,5080,2,2,0,2,2,1,600,46950,0.707315966,0.826079637,0.554671875,0.717138527,0.745294,0.645294,4,0
5812245,59,semi-monthly,0,5070,0,2,3,1,4,1,600,60650,0.626132773,0.818234872,0.880301563,0.802419158,0.517837,0.417837,12,0
3058723,34,bi-weekly,0,3210,0,2,1,2,3,1,500,73900,0.712703361,0.729551984,0.514726563,0.611217357,0.611249,0.411249,8,1
6415240,39,bi-weekly,1,3000,0,1,1,3,1,0,500,55550,0.645766387,0.846224636,0.663363281,0.726843568,0.430354,0.530354,7,0
3954101,49,bi-weekly,1,2417,0,10,5,2,10,1,700,50450,0.764894958,0.887816484,0.569842969,0.809795058,0.867244,0.767244,8,1
2110966,48,bi-weekly,1,6660,0,4,9,6,2,1,2000,94350,0.722011765,0.730618154,0.313597656,0.473116899,0.409401,0.309401,5,1
8018479,27,semi-monthly,0,4560,0,5,5,1,7,1,800,65750,0.657826891,0.88214895,0.394891406,0.70284109,0.729222,0.529222,10,0
1196570,35,weekly,0,2555,0,3,4,2,2,1,600,37300,0.777820168,0.803757407,0.735225781,0.826999215,0.637556,0.737556,4,0
9888610,56,monthly,0,7140,0,2,5,6,3,1,700,71650,0.711805882,0.997744209,0.456285156,0.744553429,0.758382,0.658382,6,0
4272896,29,bi-weekly,0,3505,0,1,2,7,2,1,600,58750,0.675015126,0.84734692,0.681192969,0.655027805,0.59474,0.39474,9,0
8847624,45,weekly,0,4195,10,1,7,3,2,1,900,59900,0.643305042,0.850691327,0.685375,0.752358876,0.714476,0.614476,7,0
6996796,50,bi-weekly,0,3150,0,2,0,6,3,1,800,60500,0.742544538,0.854271413,0.474560938,0.721979069,0.506854,0.606854,9,0
4374155,36,weekly,0,3650,0,2,2,2,2,1,500,66950,0.750344538,0.803577842,0.6181,0.779805437,0.551196,0.551196,4,1
1608522,43,semi-monthly,0,5520,0,4,3,1,9,1,2700,75650,0.707039496,0.859680822,0.4882,0.771019389,0.541474,0.741474,5,1
6578621,34,semi-monthly,1,2300,1,11,11,1,3,0,1200,78600,0.75117479,0.973053959,0.568403125,0.833595597,0.842542,0.742542,7,1
7568961,50,bi-weekly,0,4620,0,10,1,1,2,0,2600,42700,0.376604202,0.86642575,0.668353906,0.785702734,0.419123,0.419123,9,0
5225407,47,monthly,1,4695,0,10,9,1,3,0,800,41200,0.337901681,0.887928713,0.339753125,0.476975984,0.688299,0.488299,14,0
5331453,30,bi-weekly,0,3405,0,5,4,7,4,1,700,42000,0.606902521,0.819278596,0.480483594,0.512389714,0.698312,0.498312,4,1
4829045,38,bi-weekly,0,3850,0,5,7,5,2,1,899,58350,0.747022689,0.791300054,0.613239844,0.67269916,0.48913,0.48913,7,0
4588306,46,weekly,0,5005,2,2,6,7,1,1,1100,48250,0.580242857,0.825080804,0.659975,0.638136824,0.403166,0.703166,21,1
1876246,42,bi-weekly,1,4540,7,6,6,1,1,1,2800,93350,0.828917647,0.956376818,0.661828906,0.71794885,0.889617,0.589617,9,1
6071005,39,bi-weekly,1,4795,0,8,7,1,3,1,2100,95350,0.64517395,0.793533399,0.537226563,0.631227266,0.134668,0.134668,4,1
9805749,42,weekly,0,3245,0,6,0,3,2,1,400,55850,0.635851261,0.846269528,0.70250625,0.777762946,0.539067,0.539067,6,1
2995443,29,bi-weekly,0,3655,0,3,2,5,2,1,600,42450,0.693283193,0.881105225,0.394221094,0.75179841,0.411246,0.611246,4,1
8604460,51,monthly,0,3025,0,2,1,6,3,1,600,65250,0.738908403,0.881015443,0.621371875,0.803201243,0.680714,0.580714,2,1
6073401,31,bi-weekly,0,2325,0,8,4,1,1,1,700,49300,0.53242521,0.863126235,0.399980469,0.678452704,0.740179,0.440179,8,1
4294613,63,monthly,1,2605,0,2,2,3,3,1,900,72500,0.829826891,0.812533669,0.62634375,0.722785112,0.519696,0.519696,3,1
4193620,66,monthly,1,3010,0,4,1,2,5,1,500,56150,0.764768908,0.831657389,0.366934375,0.673338348,0.370077,0.670077,6,0
1342940,56,weekly,0,2530,0,2,2,4,8,1,2900,51600,0.798984034,0.929419555,0.892092188,0.874575479,0.755172,0.855172,3,0
1188593,40,bi-weekly,0,3210,0,4,2,2,7,1,1200,89600,0.823768067,0.867649039,0.616380469,0.772331991,0.796499,0.796499,3,0
6693215,30,bi-weekly,0,2310,0,2,7,2,1,1,800,60100,0.595765546,0.769999102,0.506885156,0.412268294,0.649261,0.749261,5,1
2061453,50,bi-weekly,1,3160,0,6,7,6,3,1,700,50600,0.685618487,0.919341444,0.641434375,0.68460328,0.489678,0.589678,8,0
6283805,49,weekly,1,4560,0,2,1,6,2,1,900,65500,0.776610084,0.911350781,0.555798438,0.536316893,0.645854,0.545854,5,1
9480406,61,bi-weekly,1,3655,0,6,6,2,7,1,700,60950,0.710835294,0.848457982,0.757298437,0.70496487,0.846991,0.546991,2,0
1401948,35,semi-monthly,1,3750,0,3,6,2,7,0,400,71050,0.441413445,0.856414976,0.545579688,0.725084305,0.454806,0.454806,8,1
8487174,42,bi-weekly,0,3160,0,2,2,6,3,1,700,57500,0.732419328,0.854136739,0.63099375,0.67405968,0.554022,0.654022,4,1
4400451,40,monthly,1,1725,0,2,2,2,4,0,850,57900,0.73997563,0.919296552,0.505339062,0.869957413,0.770887,0.570887,3,0
7132175,38,bi-weekly,0,5185,0,2,2,6,3,1,400,37500,0.699442857,0.857447477,0.338348438,0.734425685,0.504599,0.604599,15,1
7330792,51,bi-weekly,0,1876,0,2,4,2,7,1,600,40800,0.720178151,0.845281918,0.431715625,0.529262727,0.481546,0.581546,8,0
6126633,31,bi-weekly,1,2795,0,2,2,5,3,1,1700,83550,0.710864706,0.957364428,0.731341406,0.778233566,0.727015,0.827015,6,1
4018318,43,semi-monthly,0,2380,7,2,1,2,4,0,700,67700,0.698078151,0.88116134,0.645165625,0.670890268,0.851734,0.751734,5,1
9016669,30,bi-weekly,0,2125,0,3,3,5,3,1,1900,68100,0.794506723,0.909218441,0.588196875,0.862172502,0.680007,0.780007,5,1
1259471,48,bi-weekly,1,1920,9,5,2,2,7,1,400,61400,0.601461345,0.89573981,0.470178125,0.549251244,0.470337,0.470337,3,0
3707574,54,bi-weekly,0,5220,0,3,4,1,0,1,3100,84600,0.674010924,0.793533399,0.632358594,0.589062277,0.631514,0.631514,6,1
9675416,44,bi-weekly,1,5122,7,1,6,2,6,1,400,47600,0.763993277,0.88116134,0.521767188,0.716824496,0.546895,0.546895,10,0
5831208,32,bi-weekly,0,2955,0,5,9,1,2,1,950,62250,0.77722521,0.88554947,0.601813281,0.7245632,0.682049,0.482049,7,0
6968051,34,bi-weekly,1,3985,8,3,7,2,3,0,3200,45050,0.664110924,0.905716915,0.449760937,0.633934615,0.745583,0.445583,6,1
9994057,35,semi-monthly,0,6210,2,1,1,9,2,1,900,53850,0.590104202,0.858670767,0.442458594,0.449645794,0.219453,0.319453,27,1
3230422,47,bi-weekly,1,5010,0,6,6,7,3,1,1099,52250,0.566616807,0.900150386,0.405802344,0.759678301,0.528915,0.428915,11,0
4293791,59,bi-weekly,0,2365,0,3,5,2,2,1,600,39450,0.617708403,0.918028371,0.529273437,0.817334391,0.370278,0.670278,8,0
5416671,30,bi-weekly,1,3055,0,1,7,6,2,1,600,34650,0.555004202,0.957442988,0.572600781,0.707250372,0.766485,0.666485,4,0
6285896,44,bi-weekly,0,3400,0,4,5,1,0,1,400,74250,0.691952941,0.896873317,0.546029688,0.637879266,0.666199,0.566199,7,1
7286168,38,semi-monthly,0,2600,0,6,5,2,5,1,800,60300,0.335106723,0.929385886,0.239360156,0.556467988,0.506217,0.506217,5,1
6106386,53,weekly,0,4620,0,2,10,1,1,1,3000,78050,0.754508403,0.701584665,0.746524219,0.758868835,0.463846,0.663846,7,0
3937605,32,bi-weekly,0,2750,0,1,1,7,3,1,1100,80950,0.659957143,0.904594631,0.502963281,0.796082045,0.434831,0.434831,10,0
8814832,23,bi-weekly,0,2515,0,2,9,2,0,1,2800,69900,0.726042857,0.846269528,0.587728906,0.729586,0.580815,0.580815,4,0
5421126,38,weekly,0,4585,0,4,2,7,4,1,600,67650,0.423623529,0.836213862,0.509238281,0.696453493,0.288957,0.588957,5,0
3170484,57,weekly,0,3470,0,2,2,1,4,1,1200,37600,0.566745378,0.901239002,0.759930469,0.913348581,0.390087,0.490087,11,1
5096971,33,monthly,0,4570,0,2,0,6,3,1,700,54250,0.736232773,0.842925121,0.609759375,0.694060176,0.433501,0.533501,8,1
6582478,48,bi-weekly,1,4725,0,2,3,1,3,1,700,86000,0.851721008,0.9608884,0.704114844,0.866299412,0.826919,0.726919,8,0
5149426,41,weekly,0,1915,0,5,1,2,6,1,950,78950,0.697068908,0.891228228,0.567377344,0.79876458,0.740554,0.440554,6,1
1871803,33,bi-weekly,1,2022,2,1,0,9,3,0,900,74100,0.798081513,0.849602711,0.686417969,0.624843947,0.782388,0.482388,5,1
2804561,50,bi-weekly,0,5155,0,2,2,6,2,1,900,59550,0.621076471,0.842902676,0.603635938,0.681902777,0.737439,0.637439,2,1
9329971,49,semi-monthly,1,3665,0,3,1,6,2,1,600,72100,0.626635294,0.872126953,0.508003125,0.682583892,0.683831,0.683831,5,0
2420177,39,bi-weekly,1,1675,0,3,2,1,3,1,400,53500,0.761866387,0.913752469,0.612814844,0.889513815,0.542662,0.842662,6,1
8062358,24,semi-monthly,0,3115,0,3,4,6,2,1,1100,66100,0.706692437,0.843014904,0.4064125,0.779587241,0.54146,0.44146,5,1
3708333,33,bi-weekly,1,2545,0,6,4,2,3,1,500,42350,0.748785714,0.857425031,0.539514063,0.5791784,0.718292,0.718292,4,1
6105633,49,bi-weekly,0,1720,5,3,3,2,4,0,900,85950,0.773896639,0.997755432,0.504298438,0.814072566,0.461523,0.761523,10,0
2711645,45,weekly,0,4985,0,6,3,6,4,1,10100,77800,0.802045378,0.924773299,0.724050781,0.877127096,0.634045,0.834045,6,0
9180990,55,bi-weekly,1,4665,0,4,1,6,4,1,800,2100,0.473447899,0.686882744,0.567811719,0.746335795,0.658926,0.558926,17,0
6399917,67,semi-monthly,0,2025,0,4,3,5,3,1,600,66850,0.660728571,0.844092297,0.486473437,0.524580485,0.739728,0.639728,4,1
9124698,44,bi-weekly,0,6650,0,6,5,6,4,1,600,56100,0.728297479,0.938308045,0.464432031,0.724392922,0.828501,0.828501,4,0
4242976,29,bi-weekly,1,3515,1,2,1,2,3,1,1100,62850,0.553671429,0.857559706,0.568222656,0.824155815,0.75541,0.55541,4,0
4704472,28,bi-weekly,1,1951,0,2,1,5,3,1,600,58800,0.71562437,0.897860927,0.305657031,0.536660018,0.366509,0.366509,13,1
7926881,46,bi-weekly,0,3275,0,5,5,1,4,1,500,31000,0.721266387,0.900161609,0.722846094,0.806112242,0.61014,0.71014,8,0
9160885,38,bi-weekly,0,2700,0,1,2,2,3,0,500,51450,0.774916807,0.855315137,0.654648438,0.622606362,0.504622,0.604622,8,1
1538396,54,weekly,0,5140,0,1,2,7,4,1,800,83100,0.74649916,0.891284342,0.518997656,0.71943772,0.751105,0.651105,8,1
8109602,52,weekly,0,2760,0,10,3,2,2,1,700,57000,0.704731933,0.904718082,0.893524219,0.979719699,0.833591,0.633591,3,0
6000464,31,weekly,1,4235,0,6,5,7,2,1,600,61500,0.712186555,0.885695367,0.799560938,0.730634199,0.644943,0.644943,6,0
7401659,37,bi-weekly,1,3075,6,2,4,1,7,1,600,62600,0.661261345,0.937241875,0.433688281,0.84973872,0.808991,0.808991,10,0
7671639,74,semi-monthly,1,4530,0,6,7,1,7,1,2900,68400,0.618319328,0.831679835,0.494826563,0.683620968,0.20589,0.50589,6,1
2655727,69,monthly,0,4135,0,5,3,3,2,1,600,58700,0.819448739,0.973233525,0.776345312,0.856486556,0.944528,0.744528,3,1
4983001,53,bi-weekly,0,1655,0,2,0,1,3,1,1000,86600,0.810370588,0.905896481,0.636655469,0.810850958,0.804142,0.504142,5,1
9717872,40,weekly,1,1700,9,3,1,9,2,1,700,43500,0.77514958,0.86982627,0.590450781,0.661536908,0.651345,0.451345,3,0
8324916,49,monthly,0,4670,0,2,0,4,2,1,1700,73300,0.763323529,0.914874753,0.693498438,0.924340554,0.754622,0.854622,7,1
9650216,62,monthly,1,1680,2,0,11,3,1,0,700,59450,0.722757143,0.863216017,0.395707813,0.626716159,0.604251,0.704251,5,1
8636118,53,semi-monthly,1,2705,9,1,9,7,3,1,700,30300,0.576718487,0.818212426,0.408075781,0.566268864,0.411272,0.611272,10,0
4913880,59,bi-weekly,1,5140,0,6,8,2,3,1,1700,97550,0.646806723,0.763164392,0.688617188,0.548247539,0.417843,0.517843,4,1
6422358,51,bi-weekly,1,5020,0,3,4,5,3,1,1700,65500,0.846197479,0.884494523,0.454989844,0.812030931,0.725337,0.425337,2,1
2850098,35,bi-weekly,0,3785,1,2,0,3,2,1,600,53600,0.766642857,0.880992997,0.633160156,0.661384598,0.695427,0.495427,5,0
